1569841857,4,47.799999999999415,-16.45000000000011
1569841858,4,47.89999999999941,-17.450000000000124
1569841859,6,48.149999999999395,-18.300000000000136
1569841860,6,48.649999999999366,-19.100000000000147
1569841861,6,49.24999999999933,-19.95000000000016
1569841862,6,49.899999999999295,-20.70000000000017
1569841863,7,50.49999999999926,-21.45000000000018
1569841864,5,50.949999999999235,-22.15000000000019
1569841865,5,51.19999999999922,-23.050000000000203
1569841866,6,50.89999999999924,-23.950000000000216
1569841867,7,50.249999999999275,-24.750000000000227
1569841868,6,49.49999999999931,-25.500000000000238
1569841869,7,48.79999999999935,-26.200000000000248
1569841870,6,48.14999999999939,-26.850000000000257
1569841871,5,47.649999999999416,-27.70000000000027
1569841872,8,47.19999999999944,-28.55000000000028
1569841873,5,46.74999999999947,-29.500000000000295
1569841874,5,46.34999999999949,-30.250000000000306
1569841875,4,45.99999999999951,-31.15000000000032
