1574710656,3,-70.19999999999902,0.8499999999995773
1574710657,3,-71.39999999999895,0.2999999999995771
1574710658,3,-72.49999999999889,-0.3000000000004229
1574710659,3,-73.49999999999883,-1.0000000000004232
1574710660,4,-74.44999999999878,-1.7000000000004238
1574710661,4,-75.39999999999873,-2.4000000000004227
1574710662,5,-76.34999999999867,-3.20000000000042
1574710663,5,-77.34999999999862,-4.000000000000417
1574710664,5,-78.39999999999856,-4.850000000000414
1574710665,4,-79.4999999999985,-5.650000000000412
1574710666,4,-80.59999999999843,-6.500000000000409
1574710667,3,-81.64999999999837,-7.450000000000405
1574710668,3,-82.59999999999832,-8.400000000000409
1574710669,3,-83.59999999999826,-9.300000000000422
1574710670,3,-84.79999999999819,-9.750000000000428
1574710671,1,-85.89999999999813,-9.700000000000427
1574710672,1,-87.09999999999806,-9.20000000000042
1574710673,1,-88.34999999999799,-8.650000000000412
1574710676,1,-91.94999999999779,-6.750000000000408
1574710677,1,-92.84999999999773,-6.400000000000409
1574710678,1,-93.5499999999977,-6.350000000000409
1574710680,2,-94.09999999999766,-6.350000000000409
1574710684,2,-94.84999999999762,-6.400000000000409
1574710685,2,-95.69999999999757,-5.900000000000411
1574710686,2,-96.79999999999751,-5.1000000000004135
1574710687,1,-97.94999999999744,-4.350000000000416
1574710688,1,-98.99999999999739,-3.600000000000419
1574710689,1,-100.04999999999733,-2.9000000000004214
1574710690,1,-101.14999999999726,-2.150000000000424
1574710691,1,-102.1999999999972,-1.500000000000424
1574710692,1,-103.34999999999714,-1.1000000000004237
1574710693,1,-104.74999999999706,-0.8000000000004235
1574710694,3,-106.09999999999698,-0.6500000000004234
1574710695,3,-107.4499999999969,-0.5500000000004233
1574710696,3,-108.59999999999684,-0.5000000000004232
1574710697,4,-109.79999999999677,-0.5000000000004232
1574710698,4,-111.1499999999967,-0.6000000000004233
1574710699,4,-112.44999999999662,-0.7500000000004234
1574710700,5,-113.79999999999654,-0.9500000000004236
1574710701,5,-114.99999999999648,-1.1500000000004238
1574710702,5,-116.14999999999641,-1.6000000000004242
1574710703,4,-117.14999999999635,-2.200000000000424
1574710704,3,-118.1999999999963,-3.1000000000004206
1574710705,3,-119.19999999999624,-4.100000000000418
1574710706,3,-120.14999999999618,-5.100000000000414
1574710707,4,-121.09999999999613,-6.150000000000411
1574710708,3,-121.99999999999608,-7.200000000000407
1574710709,3,-122.84999999999603,-8.300000000000407
1574710710,3,-123.69999999999598,-9.40000000000042
1574710711,3,-124.54999999999593,-10.50000000000043
1574710712,3,-125.44999999999588,-11.550000000000443
1574710713,3,-126.29999999999583,-12.450000000000456
1574710714,2,-127.24999999999578,-13.350000000000469
1574710715,2,-128.19999999999578,-14.250000000000481
1574710716,2,-129.249999999996,-15.200000000000495
1574710717,2,-130.2499999999962,-16.050000000000505
1574710718,2,-131.2999999999964,-16.950000000000518
1574710719,2,-132.1999999999966,-17.80000000000053
1574710720,3,-133.14999999999682,-18.800000000000544
1574710721,2,-133.899999999997,-19.650000000000556
1574710722,2,-134.69999999999717,-20.50000000000057
1574710723,2,-135.49999999999736,-21.40000000000058
