1574710630,2,-60.149999999999565,-13.750000000000442
1574710631,2,-59.94999999999958,-12.450000000000434
1574710632,2,-59.89999999999958,-11.200000000000426
1574710633,2,-59.84999999999958,-9.950000000000417
1574707046,2,-40.750000000000306,63.94999999999886
1574707047,2,-40.15000000000034,65.1499999999988
1574707048,2,-39.550000000000374,66.39999999999873
1574707049,2,-39.0500000000004,67.59999999999866
1574707050,2,-38.650000000000425,68.79999999999859
1574707051,2,-38.25000000000045,70.09999999999852
1574707052,2,-37.90000000000047,71.39999999999844
1574707053,2,-37.600000000000485,72.69999999999837
1574707054,2,-37.3000000000005,73.9499999999983
1574708714,2,171.10000000000198,12.099999999999772
1574708715,2,171.50000000000207,10.849999999999763
1574708716,2,171.95000000000218,9.549999999999756
1574708717,2,172.40000000000228,8.449999999999743
1574708718,2,173.00000000000242,7.249999999999742
